Graduation Year,Role,Employer,Company's Industry,Role Category,Tag 1,Tag 2,Tag 3,Career Webpage,Specify Other Industry,POST,Comments,Confidence Score
2019,Analyst Team Leader,iData Research,,Business & Enterprise,,,,https://idataresearch.com/careers/,,,,70
2019,Senior Research Analyst,iData Research,,Research,Research,,,https://idataresearch.com/careers/,,,,80
2019,Research Analyst,iData Research,,Research,Research,,,https://idataresearch.com/careers/,,,,80
2019,Sales Analyst Team Leader,iData Research ,,Business & Enterprise,,,,https://idataresearch.com/careers/,,,,70
2019,Senior Research analyst ,iData Research ,,Research,Research,,,https://idataresearch.com/careers/,,,,80
2019,Research Analyst ,iData Research ,,Research,Research,,,https://idataresearch.com/careers/,,,,80
2019,Global Science and Academic Analyst Intern,Illuminate Consuling Group,,Business & Enterprise,Internships,,,https://www.illuminateconsultinggroup.biz/jobs-internships/,,,,70
2019,Business Analyst,Imperial Oil,,Business & Enterprise,,,,https://www.imperialoil.ca/careers/careers,,,,70
2019,Systems Controls Analyst,Imperial Oil,,Business & Enterprise,,,,https://www.imperialoil.ca/careers/careers,,,,70
2019,Business Development Associate,InGenius Prep,,Business & Enterprise,,,,https://ingeniusprep.com/careers/,,,,70
2019,Senior Advisor,"Innovation, Science, and Economic Development Canada",,Business & Enterprise,,,,https://ised-isde.canada.ca/site/job-opportunities/en,,,,40
2019,Policy Analyst,"Innovation, Science, and Economic Development Canada",,Policy,Policy,,,https://ised-isde.canada.ca/site/job-opportunities/en,,,,80
2019,Researcher,Institute for Health Metrics and Evalutation,,Research,Research,,,https://www.healthdata.org/about/careers,,,,80
2019,Post-Bachelor Fellow,Institute for Health Metrics and Evalutation,,Business & Enterprise,,,,https://www.healthdata.org/about/careers,,,,40
2019,Analyst,InterVISTAS Consulting,,Business & Enterprise,,,,https://www.intervistas.com/careers/,,,,70
2019,Summer Analyst ,InterVISTAS Consulting ,,Business & Enterprise,,,,https://www.intervistas.com/careers/,,,,70
2019,Associate,Invictus Accounting Group LLP,,Business & Enterprise,,,,https://www.invictusaccounting.com/careers/,,,,70
2019,Program Assistant,JiZhongZhi Science and Tech Co. Ltd.,,Academia,Academia,Finance & Banking,,https://www.jotun.com/ww-en/about-jotun/career/join-us,,,,80
2019,Customer Service Representative,Jotun,,Academia,Academia,,,,,,,80
2019,Consultant,Kearney,,Consulting & Advisory,Consulting & Advisory,Internships,Operations and Supply Chain Management,https://www.kearney.com/careers,,,,85
2019,Technician,Kerkhoff Techonologies Inc.,,Business & Enterprise,,,,https://www.improvingit.ca/careers,,,,40
2019,Archival Assistant and Cultural Interpreter,Kilby General Store Museum,,Academia,Academia,,,https://kilby.ca/experience/general-store-museum/,,,,80
2019,Office Administator ,Kings Auto Lease LTd.,,Academia,Academia,Finance & Banking,,https://www.kingsautolease.com/,,,,80
2019,Senior Consultant,KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,,,85
2019,Consultant,KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,,,85
2019,"Manager, Transfer Pricing Consulting",KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,,,85
2019,"Manager, Global Transfer Pricing and Economic Services",KPMG,,Economics,Economics,Consulting & Advisory,,https://kpmg.com/ca/en/home/careers.html,,,,80
2019,"Senior Consultant, Global Transfer Pricing & Economic Services",KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,,,85
2019,Management Consultant,KPMG,,Consulting & Advisory,Consulting & Advisory,,,https://kpmg.com/ca/en/home/careers.html,,,,85
2019,Capital Markets Associate,Lending Loop,,Academia,Academia,,,https://www.bankonloop.com/en-ca/careers,,,,80
2019,Wealth Management Representative,Lending Loop,,Academia,Academia,,,https://www.bankonloop.com/en-ca/careers,,,,80
2019,Youth Council Coordinator ,Little Mountain Neighborhood House ,,Business & Enterprise,,,,https://www.lmnhs.bc.ca/careers/,,,,70
2019,Day Camp Counsellor ,Little Mountain Neighborhood House ,,Business & Enterprise,,,,https://www.lmnhs.bc.ca/careers/,,,,40
2019,Customer Support Analyst Intern,Looker,,Business & Enterprise,Internships,,,https://www.linkedin.com/company/looker/,,,,70
2019,Administrative Assistant ,Luangpaseuth Corporation Sole Co ltd ,,Academia,Academia,Finance & Banking,,,,,,80
2019,"Senior Auditor, Global Risk and Advisory Services",Lululemon,,Business & Enterprise,,,,https://careers.lululemon.com/en_US/careers,,,,40
2019,Key Account Manager,Mark Anthony Group,,Business & Enterprise,,,,https://markanthony.com/careers,,,,70
2019,Associate Key Manager,Mark Anthony Group,,Business & Enterprise,,,,https://markanthony.com/careers,,,,70
2019,Field Sales,Mark Anthony Group,,Business & Enterprise,,,,https://markanthony.com/careers,,,,40
2019,HR Technology Coordinator ,Mark Anthony Group,,Business & Enterprise,,,,https://markanthony.com/careers,,,,70
2019,Policy Lab,Max Bell School of Public Policy,,Policy,Policy,,,https://www.mcgill.ca/maxbellschool/careers,,,,80
2019,Senior Business Analyst,McKinsey & Company,,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/careers/home,,,,80
2019,Business Analyst,McKinsey & Company,,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/careers/home,,,,80
2019,Analyst,McKinsey & Company,,Consulting & Advisory,Consulting & Advisory,,,https://www.mckinsey.com/careers/home,,,,80
2019,Product Lead,Meta,,Business & Enterprise,Technology,,,https://www.metacareers.com/,,,,40
2019,Product Manager,Meta,,Business & Enterprise,Technology,,,https://www.metacareers.com/,,,,70
2019,User Expirience Designer ,Microsoft,,Business & Enterprise,Technology,,,https://careers.microsoft.com/v2/global/en/home.html,,,,40
2019,Business Development Representative,Mobify,,Academia,Academia,,,https://mobify.tech/career,,,,80
2019,Fund Manager ,National Social Value Fund ,,Business & Enterprise,,,,,,,,70
2019,Associate ,National Social Value Fund ,,Business & Enterprise,,,,,,,,70
2019,Project Manager,Navius Research Inc.,,Business & Enterprise,Project / Program Development,,,https://www.naviusresearch.com/careers/,,,,80
2019,Analyst,Navius Research Inc.,,Business & Enterprise,,,,https://www.naviusresearch.com/careers/,,,,70
2019,Public Market Summer Analyst,NOAH HOLDINGS,,Business & Enterprise,,,,https://ir.noahgroup.com/,,,,70
2019,Support and Community Outreach Assisstant,North Shore Women's Centre,,Academia,Academia,,,https://www.northshorewomen.ca/,,,,80
2019,Statistician,OECD-OCDE,,Academia,Academia,,,https://www.oecd.org/en/about/careers.html,,,,80
2019,Junior Policy Analyst,OECD-OCDE,,Policy,Policy,,,https://www.oecd.org/en/about/careers.html,,,,80
2019,Trainee,OECD-OCDE,,Business & Enterprise,,,,https://www.oecd.org/en/about/careers.html,,,,40
2019,Delivery Manager,Orbis Investments,,Business & Enterprise,,,,https://www.orbis.com/careers/careers/home,,,,70
2019,Investment Operations Associate,Orbis Investments,,Business & Enterprise,,,,https://www.orbis.com/careers/careers/home,,,,70
2019,Serving Assistant,Original Joe's Restaurant and Bar,,Academia,Academia,"Hospitality & Retail (Food, Service Industries)",,https://www.originaljoes.ca/en/join-our-team.html,,,,80
2019,Associate Director,Oxford Seed Fund,,Business & Enterprise,,,,https://www.sbs.ox.ac.uk/about-us/our-people/work-us,,,,70
2019,Strategic Advisor,Oxford Strategy Group,,Business & Enterprise,,,,https://www.oxfordstrategygroup.com/apply,,,,40
2019,Impact Evaluation Analyst,Pacific Community Resources Society (PCRS),,Business & Enterprise,,,,https://pcrs.ca/join-our-team/,,,,70
2019,President,Pacific Educational Access for Kids,,Business & Enterprise,,,,https://pcrs.ca/join-our-team/,,,,40
2019,VP of Public Relation,Pacific Educational Access for Kids,,Business & Enterprise,,,,https://pcrs.ca/join-our-team/,,,,40
2019,Public Relations Coordinator,Pacific Educational Access for Kids,,Marketing & Communications,Marketing & Communications,,,https://pcrs.ca/join-our-team/,,,,85
2019,Product Manger,Paxos,,Business & Enterprise,,,,https://www.paxos.com/careers,,,,40
2019,Senior Associate,PhoenixTree Capital,,Business & Enterprise,,,,https://www.linkedin.com/company/phoenixtree-capital/about/,,,google was giving me an error about private connection... used linkedin instead,70
2019,Researcher ,Pragati Abhiyan ,,Research,Research,,,https://pragatiabhiyan.org/,,,,80
2019,Senior Research Specialist ,Princeton University ,,Research,Research,,,https://hr.princeton.edu/careers/search-opportunities,,,,80
2019,Customer Service & Warehouse Support,Pro Source Irrigation Supply,,Business & Enterprise,Customer Experience and Service Management,,,https://prosourcesupply.ca/our-team,,,,80
2019,Co-founder ,Project Kavi ,,Business & Enterprise,,,,https://www.linkedin.com/company/project-kavi/,,,,40
2019,Business Leadership Program,Prudential Hong Kong,,Business & Enterprise,,,,https://www.prudential.com.hk/en/corporate-careers/,,,,40
2019,Private Equity Summer Analyst ,PT Saratoga Investama Sedaya tbk ,,Business & Enterprise,Finance & Banking,Internships,,https://saratoga-investama.com/career,,,,80
2019,Data & AI Strategy Consultant,PwC,,Consulting & Advisory,Consulting & Advisory,Internships,,https://jobs-ca.pwc.com/ca/en/home,,,,85
2019,Consultant Intern,PwC,,Consulting & Advisory,Consulting & Advisory,Internships,,https://jobs-ca.pwc.com/ca/en/home,,,,85
2019,"Senior Associate, Risk Assurance",PwC,,Consulting & Advisory,Consulting & Advisory,Internships,,https://jobs-ca.pwc.com/ca/en/home,,,,80
2019,"Associate, Risk Assurance",PwC,,Consulting & Advisory,Consulting & Advisory,Internships,,https://jobs-ca.pwc.com/ca/en/home,,,,80
2019,Teaching Assistant,Queen's University,,Academia,Academia,,,https://www.queensu.ca/humanresources/apply-jobs,,,,80
2019,Project Control Officer,RBC,,Finance & Banking,Finance & Banking,Operations and Supply Chain Management,Internships,https://jobs.rbc.com/ca/en/work-at-rbc,,,,80
2019,Organizational Change Management Analyst,RBC,,Finance & Banking,Finance & Banking,Operations and Supply Chain Management,Internships,https://jobs.rbc.com/ca/en/work-at-rbc,,,,80
2019,Performance Management & Capacity Planning Analyst,RBC,,Finance & Banking,Finance & Banking,Operations and Supply Chain Management,Internships,https://jobs.rbc.com/ca/en/work-at-rbc,,,,80
2019,Cash Services Data Analyst,RBC,,Data Science & Analytics,Technology,Data Science & Analytics,Finance & Banking,https://jobs.rbc.com/ca/en/work-at-rbc,,,,85
2019,"Senior Manager, Climate Disclosure & Reporting Strategy ",RBC,,Consulting & Advisory,Consulting & Advisory,Finance & Banking,Operations and Supply Chain Management,https://jobs.rbc.com/ca/en/work-at-rbc,,,,85
2019,Data Analyst,Reicherts and Associates,,Data Science & Analytics,Technology,Data Science & Analytics,,https://reichertandassociates.ca/opportunities/,,,,85
2019,Resource Development Intern ,Rick Hansen Foundation ,,Business & Enterprise,Internships,,,https://www.rickhansen.com/about-us/work-us,,,,40
2019,Implementations Specialist ,Rise People ,,Academia,Academia,,,https://risepeople.com/careers-at-rise/,,,,80
2019,Summer Intern ,Salama SHEILD Foundation ,,Business & Enterprise,Internships,,,https://www.salamashield.org/,,,,40
2019,Technology and Marketing Consultant ,Sally's Brook Wilderness Cabins ,,Marketing & Communications,Marketing & Communications,,,https://www.sallysbrook.com/,,,,85
2019,Product and ESG Specialist ,SAMETRICA ,,Business & Enterprise,,,,,,,company closed i think,70
2019,English Teacher,San Pedro Nolasco School Concepcion,,Business & Enterprise,,,,https://www.cspnc.cl/,,,,40
2019,Global Exchange Program Intern,Sandbox Startups,,Business & Enterprise,Internships,,,https://web.sandbox.ing/,,,,40
2019,Customer Success Manager,SAP,,Business & Enterprise,Technology,,,https://jobs.sap.com/,,,,70
2019,Customer Engagement Manager,SAP,,Business & Enterprise,Technology,,,https://jobs.sap.com/,,,,70
2019,Business Analyst,SAP,,Business & Enterprise,Technology,,,https://jobs.sap.com/,,,,70
2019,Business Process Associate Consultant,SAP,,Consulting & Advisory,Consulting & Advisory,Technology,,https://jobs.sap.com/,,,,85
2019,Project Manager ,Sartorius,,Business & Enterprise,Project / Program Development,,,https://www.sartorius.com/en/company/careers,,,,80
2019,Program Coordinator,SceneBox,,Business & Enterprise,Project / Program Development,,,https://www.linkedin.com/company/scenebox/about/,,,,80
2019,Science Facilitator Assistant,Science World British Columbia,,Academia,Academia,,,https://www.scienceworld.ca/join-our-team/,,,,80
2019,Volunteer Tsaff ,Self Employed,,Business & Enterprise,,,,,,,,40
2019,Senior Associate Datat & Business Intelligence Specialist,Siemens,,Data Science & Analytics,Technology,Data Science & Analytics,,https://www.siemens.com/global/en/company/jobs.html,,,,85
2019,Data & Business Intelligence Specialist,Siemens,,Data Science & Analytics,Technology,Data Science & Analytics,,https://www.siemens.com/global/en/company/jobs.html,,,,85
2019,"Work Student, Business Intelligent and Data Analytics",Siemens,,Data Science & Analytics,Technology,Data Science & Analytics,,https://www.siemens.com/global/en/company/jobs.html,,,,85
2019,Growth,Siftery,,Marketing & Communications,Marketing & Communications,,,https://www.linkedin.com/company/siftery/about/,,,,85
2019,Account Project Manager,Silicon Valley Growth Agents,,Business & Enterprise,Project / Program Development,,,https://www.linkedin.com/company/svga/,,,,80
2019,Founding Partner & CEO,Sinesis Health,,Business & Enterprise,,,,https://www.linkedin.com/company/sinensis-health/,,,,40
2019,Lead Generator,Smart Energy,,Business & Enterprise,,,,https://www.smartenergy.co/careers,,,,40
2019,Wealth Management Department Intern,Société Générale,,Business & Enterprise,Internships,,,https://careers.societegenerale.com/,,,,40
2019,Tutor,Speedup Education,,Academia,Academia,,,,,,,80
2019,Technoloy Sales Associate,Staples,,Business & Enterprise,,,,https://careers.staples.ca/hcmUI/CandidateExperience/en/sites/StaplesCanada,,,,70
2019,Barista,Starbucks,,Academia,Academia,"Hospitality & Retail (Food, Service Industries)",,https://careers.starbucks.ca/,,,,80
2019,Program Coordinator,STEMCELL Technologies,,Business & Enterprise,Project / Program Development,,,https://jobs.stemcell.com/search-jobs,,,,80
2019,Program Coordinator,STEMCELL Technologies,,Business & Enterprise,Project / Program Development,,,https://jobs.stemcell.com/search-jobs,,,,80
2019,Co-Founder & COO,Storally,,Business & Enterprise,,,,,,,,40
2019,Junior Consultant ,Strategy Consulting Initiative ,,Consulting & Advisory,Consulting & Advisory,,,https://www.linkedin.com/company/strategy-consulting-initiative/,,,,85
2019,Director of Programs,Student Energy,,Business & Enterprise,,,,https://studentenergy.org/?gad_source=1&gad_campaignid=689147482&gbraid=0AAAAADmfXHRfN66sPR2LaPHBTs7epwRDn&gclid=CjwKCAiA3L_JBhAlEiwAlcWO5xLEWKRIM4Db2QvMYO10zRZTJbMNuzJTwn3DNl8qSpkZDAX8Rc4vqBoC_EIQAvD_BwE,,,,40
2019,Director of Community Programs,Student Energy,,Business & Enterprise,,,,https://studentenergy.org/?gad_source=1&gad_campaignid=689147482&gbraid=0AAAAADmfXHRfN66sPR2LaPHBTs7epwRDn&gclid=CjwKCAiA3L_JBhAlEiwAlcWO5xLEWKRIM4Db2QvMYO10zRZTJbMNuzJTwn3DNl8qSpkZDAX8Rc4vqBoC_EIQAvD_BwE,,,,40
2019,Global Community Manager ,Student Energy,,Business & Enterprise,,,,https://studentenergy.org/?gad_source=1&gad_campaignid=689147482&gbraid=0AAAAADmfXHRfN66sPR2LaPHBTs7epwRDn&gclid=CjwKCAiA3L_JBhAlEiwAlcWO5xLEWKRIM4Db2QvMYO10zRZTJbMNuzJTwn3DNl8qSpkZDAX8Rc4vqBoC_EIQAvD_BwE,,,,70
2019,Leaders Fellowship Coordinator,Student Energy,,Business & Enterprise,,,,https://studentenergy.org/?gad_source=1&gad_campaignid=689147482&gbraid=0AAAAADmfXHRfN66sPR2LaPHBTs7epwRDn&gclid=CjwKCAiA3L_JBhAlEiwAlcWO5xLEWKRIM4Db2QvMYO10zRZTJbMNuzJTwn3DNl8qSpkZDAX8Rc4vqBoC_EIQAvD_BwE,,,,70
2019,Operations Analyst,Swyft,,Business & Enterprise,,,,https://www.linkedin.com/company/useswyft/about/,,,,70
